33542,Rumble in the Bronx,False,cn,Action|Comedy|Crime|Thriller,Golden Harvest Company|New Line Cinema,7500000,1995-01-30,91,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",32392047
9348,Species,False,en,Action|Horror|Science Fiction,Metro-Goldwyn-Mayer (MGM),35000000,1995-07-07,108,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",113000000
2293,Mallrats,False,en,Comedy|Romance,Alphaville Films|Gramercy Pictures|View Askew Productions,6000000,1995-10-20,94,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",2
15789,A Goofy Movie,False,en,Adventure|Animation|Comedy|Family|Romance,Walt Disney Pictures,0,1995-04-07,78,"When Max makes an preposterous promise to his girlfriend, his chances to fulfilling it seem hopeless when he is dragged onto a cross-country trip with his embarrassing father, Goofy.",35348597
8844,Jumanji,False,en,Adventure|Family|Fantasy,Interscope Communications|Teitler Film|TriStar Pictures,65000000,1995-12-15,104,"When siblings Judy and Peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite Alan -- an adult who's been trapped inside the game for 26 years -- into their living room. Alan's only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures.",262797249
5,Four Rooms,False,en,Comedy,A Band Apart|Miramax Films,4000000,1995-12-25,98,It's Ted the Bellhop's first night on the job...and the hotel's very unusual guests are about to place him in some outrageous predicaments. It seems that this evening's room service is serving up one unbelievable happening after another.,4300000
6950,Outbreak,False,en,Action|Drama|Science Fiction|Thriller,Arnold Kopelson Productions|Kopelson Entertainment|Punch Productions|Warner Bros.,0,1995-03-10,127,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",189859560
11780,Rob Roy,False,en,Adventure,United Artists,28000000,1995-04-13,139,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.",31596911
9482,Judge Dredd,False,en,Science Fiction,Cinergi Pictures Entertainment|Hollywood Pictures,90000000,1995-06-30,96,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",113493481
37797,Whisper of the Heart,False,ja,Animation|Drama|Family,Hakuhodo|Mimi wo Sumaseba Production Committee|Nippon Television Network (NTV)|Studio Ghibli,0,1995-07-15,111,"Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: 'Seiji Amasawa'. Curious as to who he is, Shizuku meets a boy her age whom she finds infuriating, but discovers to her shock that he is her 'Prince of Books'. As she grows closer to him, she realises that he merely read all those books to bring himself closer to her. The boy Seiji aspires to be a violin maker in Italy, and it is his dreams that make Shizuku realise that she has no clear path for her life. Knowing that her strength lies in writing, she tests her talents by writing a story about Baron, a cat statuette belonging to Seiji's grandfather",0
11472,Nine Months,False,en,Comedy,1492 Pictures|Twentieth Century Fox Film Corporation,0,1995-07-12,103,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",69660733
397,French Kiss,False,en,Comedy|Romance,20th Century Fox|PolyGram Filmed Entertainment|Working Title Films,0,1995-05-05,111,French Kiss is director Kasdan’s best film since the Bodyguard. The plot involves a couple in love and one woman’s attempt to fly to Paris to get her lover back from a business trip and marry him. On the way she unknowingly smuggles something of value that has a petty thief chasing her across France as she chases after her future husband.,0
9804,Waterworld,False,en,Action|Adventure,Davis Entertainment|Gordon Company|Licht/Mueller Film Corporation|Universal Pictures,175000000,1995-07-28,135,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to ""Dryland"" -- which is tattooed on Enola's back.",264218220
3512,Under Siege 2 - Dark Territory,False,en,Action|Thriller,Cutting Edge Films|Regency Enterprises|Seagal/Nasso Productions|Victor Company of Japan (JVC)|Warner Bros.,60000000,1995-07-13,100,"Under Siege 2: Dark Territory is a 1995 American action film set on board a train traveling through the Rocky Mountains from Denver to Los Angeles. Directed by Geoff Murphy, it stars Steven Seagal as the ex-Navy SEAL, Casey Ryback and is the sequel to the 1992 film Under Siege also starring Seagal. The film was produced by Seagal along with Arnon Milchan and Steve Perry. The film's cast was made up of cameos and supporting roles by Everett McGill, Peter Greene, Kurtwood Smith and a then-unknown Katherine Heigl along with Nick Mancuso, Andy Romano, and Dale Dye, who were the only other cast members besides Seagal to reprise their roles from the first film. The sequel revolves around Casey Ryback who hops on a Colorado to LA train to start a vacation with his niece. Early into the trip, terrorists board the train and use it as a mobile HQ to hijack a top secret destructive US satellite. While not trained how to deal with a teenager, he soon encounters a situation he is trained for.",104324083
10474,The Basketball Diaries,False,en,Crime|Drama,Island Pictures|New Line Cinema,0,1995-04-21,102,Film adaptation of street tough Jim Carroll's epistle about his kaleidoscopic free fall into the harrowing world of drug addiction.,0
11980,The Prophecy,False,en,Fantasy|Horror|Thriller,Dimension Films,8,1995-09-01,98,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.",16
11902,Underground,False,en,Comedy|Drama|War,Barrandov Studios|Komuna,14000000,1995-05-13,170,"Black marketeers Marko (Miki Manojlovic) and Blacky (Lazar Ristovski) manufacture and sell weapons to the Communist resistance in WWII Belgrade, living the good life along the way. Marko's surreal duplicity propels him up the ranks of the Communist Party, and he eventually abandons Blacky and steals his girlfriend. After a lengthy stay in a below-ground shelter, the couple reemerges during the Yugoslavian Civil War of the 1990s as Marko realizes that the situation is ripe for exploitation.",0
2064,While You Were Sleeping,False,en,Comedy|Drama|Romance,Caravan Pictures|Hollywood Pictures,17000000,1995-04-21,103,"A love story built on a misunderstanding. A transit worker pulls commuter Peter off the tracks after he's mugged. But while he's in a coma, his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",182057016
76,Before Sunrise,False,en,Drama|Romance,Detour Film Production,2500000,1995-01-27,105,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",5535405
9061,Just Cause,False,en,Action|Drama|Mystery|Thriller,Fountainbridge Films|Lee Rich Productions|Warner Bros.,0,1995-02-17,102,"Bobby Earl is facing the electric chair for the murder of a young girl. Eight years after the crime he calls in Paul Armstrong, a professor of law, to help prove his innocence. Armstrong quickly uncovers some overlooked evidence to present to the local police, but they aren't interested - Bobby was their killer.",0
10802,Showgirls,False,en,Drama,Carolco Pictures|Le Studio Canal+|United Artists,45000000,1995-09-22,128,A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,20350754
10858,Nixon,False,en,Drama|History,Cinergi Pictures Entertainment|Hollywood Pictures,44000000,1995-12-22,192,"An all-star cast powers this epic look at American President Richard M. Nixon, a man carrying both the fate of the world on his shoulders while battling the self-destructive demands within. From his victorious presidential election to the shocking Watergate scandal that would seal his doom.",13681765
902,The City of Lost Children,False,fr,Adventure|Fantasy|Science Fiction,Claudie Ossard Productions|Constellation Productions,18000000,1995-05-16,108,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.",1738611
9067,Tank Girl,False,en,Action|Comedy|Fantasy|Science Fiction,Metro-Goldwyn-Mayer (MGM),25000000,1995-03-31,98,"Based on the British cult comic-strip, our tank-riding anti-heroine fights a mega-corporation, which controls the world's water supply.",6600000
9344,Kids,False,en,Crime|Drama,Miramax Films,1500000,1995-07-28,91,"A controversial portrayal of teens in New York City which exposes a deeply disturbing world of sex and substance abuse. The film focuses on a sexually reckless, freckle-faced boy named Telly, whose goal is to have sex with as many different girls as he can. When Jenny, a girl who has had sex only once, tests positive for HIV, she knows she contracted the disease from Telly. When Jenny discovers that Telly's idea of ""safe sex"" is to only have sex with virgins, and is continuing to pass the disease onto other unsuspecting girls, Jenny makes it her business to try to stop him.",7412216
281,Strange Days,False,en,Action|Crime|Drama|Science Fiction|Thriller,20th Century Fox|Lightstorm Entertainment,42000000,1995-10-13,145,"Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?",7959291
8839,Casper,False,en,Comedy|Family|Fantasy,Amblin Entertainment|The Harvey Entertainment Company|Universal Pictures,50000000,1995-05-26,100,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.",287928194
687,Dead Man Walking,False,en,Drama,Havoc|PolyGram Filmed Entertainment|Working Title Films,11000000,1995-12-29,122,A justice drama based on a true story about a man on death row who in his last days forms a strong relationship with a nun who teaches him forgiveness and gives him spirituality as she accompanies him to his execution. Susan Sarandon won an Oscar for best female actress for her convincing portrayal of Sister Helen Prejean.,39363635
406,La Haine,False,fr,Drama,Canal+|Cofinergie 6|Egg Pictures|Kasso Inc. Productions|La Sept Cinéma|Les Productions Lazennec|PolyGram Filmed Entertainment|Studio Image,3000000,1995-05-31,98,"When he was just 29 years old, Matthieu Kassovitz took the international film world by storm with La Haine (Hate), a gritty, unsettling, and visually explosive look at the racial and cultural volatility in modern-day France, specifically in the low-income banlieue districts on Paris's outskirts. Aimlessly whiling away their days in the concrete environs of their dead-end suburbia, Vinz, Hubert, and Said -- a Jew, African, and an Arab -- give human faces to France's immigrant populations, their bristling resentment at their social marginalization slowly simmering until it reaches a climactic boiling point. A work of tough beauty, La Haine is a landmark of contemporary French cinema and a gripping reflection of its country's ongoing identity crisis.",0
19004,The Land Before Time III: The Time of the Great Giving,False,en,Adventure|Animation|Family,Universal Cartoon Studios,0,1995-08-01,71,"Littlefoot and his friends are constantly being bullied and browbeaten by three teenage dinosaurs: Hyp, a Hypsilophodon; Nod, a Nodosaurus; and Mutt, a Muttaburrasaurus. However, when a shower of meteorites (flying rocks) impacts near the Great Valley and causes a rock slide in the Mysterious Beyond, which blocks the water supply of the Great Valley, Hyp, Nod, and Mutt are no longer the biggest worry of Littlefoot and his friends. The increasing lack of water causes conflicts between the inhabitants of the Great Valley, who have lived in relative peace and harmony until this event.",0
8963,Crimson Tide,False,en,Action|Drama|Thriller,Don Simpson/Jerry Bruckheimer Films|Hollywood Pictures,53000000,1995-05-12,116,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.",157387195
9091,Sudden Death,False,en,Action|Adventure|Thriller,Imperial Entertainment|Signature Entertainment|Universal Pictures,35000000,1995-12-22,106,"International action superstar Jean Claude Van Damme teams with Powers Boothe in a Tension-packed, suspense thriller, set against the back-drop of a Stanley Cup game.Van Damme portrays a father whose daughter is suddenly taken during a championship hockey game. With the captors demanding a billion dollars by game's end, Van Damme frantically sets a plan in motion to rescue his daughter and abort an impending explosion before the final buzzer...",64350171
6520,First Knight,False,en,Action|Adventure|Drama|Romance,Columbia Pictures Corporation|First Knight Productions,55000000,1995-07-07,134,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",127600435
11017,Billy Madison,False,en,Comedy,Jack Giarraputo Productions,10000000,1995-02-10,89,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",26488734
42994,Memories,False,ja,Animation|Fantasy|Science Fiction,Bandai Visual Company|Kodamsha Co.|Shochiku Company|Studio 4°C,0,1995-12-23,113,"In this anime trilogy, a salvage ship crew happens upon a haunted vessel in Magnetic Rose; a cold tablet turns a lab worker into a biological weapon in Stink Bomb; and an urban populace carries on an endless war with an unseen foe in Cannon Fodder. Three years in the making, the thought-provoking anthology features eye-popping action and directorial work by a trio of genre geniuses: Kôji Morimoto, Tensai Okamura and Katsuhiro Ôtomo.  ""Memories"" is made up of three separate science-fiction stories. In the first, ""Magnetic Rose,"" four space travelers are drawn into an abandoned spaceship that contains a world created by one woman's memories. In ""Stink Bomb,"" a young lab assistant accidentally transforms himself into a human biological weapon set on a direct course for Tôkyô. The final episode, ""Cannon Fodder,"" depicts a day in the life of a city whose entire purpose is the firing of cannons at an unseen enemy.",0
9059,Tales from the Crypt: Demon Knight,False,en,Comedy|Horror|Thriller,Universal Pictures,0,1995-01-13,92,A man on the run is hunted by a demon known as the Collector.,0
12106,The Quick and the Dead,False,en,Action|Adventure|Drama|Thriller|Western,TriStar Pictures,32000000,1995-02-09,107,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",18552460
11448,Mighty Aphrodite,False,en,Comedy|Romance,Magnolia Pictures|Miramax Films,15000000,1995-09-13,95,"When Lenny and his wife, Amanda, adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash, a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy.",6700000
8012,Get Shorty,False,en,Comedy|Crime|Thriller,Jersey Films|Metro-Goldwyn-Mayer (MGM),30250000,1995-10-20,105,A mobster travels to Hollywood to collect a debt and discovers that the movie business is much the same as his current job.,72021008
2086,Nick of Time,False,en,Crime|Drama|Thriller,Paramount Pictures,8169363,1995-11-22,90,"Gene Watson is a public accountant who arrives on a train at Union Station in Los Angeles, accompanied by his 6-year-old daughter Lynn. Because of his ordinary looks, he is approached by a pair of sinister people named Smith and Jones.",8175346
21032,Balto,False,en,Adventure|Animation|Family,Amblimation|Universal Studios,0,1995-12-22,78,"An outcast half-wolf risks his life to prevent a deadly epidemic from ravaging Nome, Alaska.",0
9312,Mortal Kombat,False,en,Action|Fantasy,New Line Cinema|Threshold Entertainment,18000000,1995-08-18,101,"For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.",122195920
532,Wallace & Gromit - A Close Shave,False,en,Animation|Comedy|Family,,0,1995-12-24,30,"Wallace falls in love with wool-shop owner Wendolene, not suspecting that she (or rather, her dog) is at the head of a fiendish sheep-rustling plot. Gromit is set up and jailed, but his new-found sheepish friend is determine to give Wallace a helping hand in finding out the real truth.",0
9560,A Walk in the Clouds,False,en,Drama|Romance,20th Century Fox,20000000,1995-08-11,103,"When soldier Paul Sutton is on his way home after World War II, he realizes that he barely knows his young wife, Betty. With the couple's relationship strained and Paul haunted by memories of the war, he is happy to have a diversion in the form of beautiful traveler Victoria Aragon. Circumstances force Paul to pose as Victoria's new husband for her close-knit Mexican-American family, a situation that brings tension and unexpected results.",50008143
400,Things to Do in Denver When You're Dead,False,en,Crime|Drama,Miramax Films,8000000,1995-12-01,116,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,529766
9737,Bad Boys,False,en,Action|Adventure|Comedy|Crime|Drama|Thriller,Columbia Pictures|Don Simpson/Jerry Bruckheimer Films,19000000,1995-04-07,118,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",141407024
10987,Halloween: The Curse of Michael Myers,False,en,Horror|Thriller,Miramax Films,5000000,1995-09-29,88,"Six years ago, Michael Myers terrorized the town of Haddonfield, Illinois. He and his niece, Jamie Lloyd, have disappeared. Jamie was kidnapped by a bunch of evil druids who protect Michael Myers. And now, six years later, Jamie has escaped after giving birth to Michael's child. She runs to Haddonfield to get Dr. Loomis to help her again.",15116634
9087,The American President,False,en,Comedy|Drama|Romance,Castle Rock Entertainment|Columbia Pictures,62000000,1995-11-17,106,"Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings.",107879496
11860,Sabrina,False,en,Comedy|Romance,Constellation Entertainment|Mirage Enterprises|Mont Blanc Entertainment GmbH|Paramount Pictures|Sandollar Productions|Scott Rudin Productions|Worldwide,58000000,1995-12-15,127,"An ugly duckling having undergone a remarkable change, still harbors feelings for her crush: a carefree playboy, but not before his business-focused brother has something to say about it.",0
9271,Virtuosity,False,en,Action|Crime|Science Fiction|Thriller,Paramount Pictures,30000000,1995-08-04,106,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him.",0
11517,Money Train,False,en,Action|Comedy|Crime,Columbia Pictures,60000000,1995-11-21,103,"A vengeful New York transit cop decides to steal a trainload of subway fares; his foster brother, a fellow cop, tries to protect him.",35431113
4307,The Flower of My Secret,False,en,Drama|Romance,Ciby 2000|El Deseo,0,1995-09-22,107,"Marisa Paredes is Leocadia (""Leo"") Macias, a woman writing “pink” romance novels under the alias of Amanda Gris that are very popular all across Spain. Unlike her romantic novels, her own love life is troubled. Leo has a less than happy relationship with her husband Paco, a military officer stationed in Brussels then later in Bosnia, who is distant both physically and emotionally.",0
33517,Beyond the Clouds,False,fr,Drama|Romance,Sunshine,0,1995-06-06,112,"Made of four short tales, linked by a story filmed by Wim Wenders. Taking place in Ferrara, Portofino, Aix en Provence and Paris, each story, which always a woman as the crux of the story, invites to an inner travel, as Antonioni says ""towards the true image of that absolute and mysterious reality that nobody will ever see"".",0
9501,Crying Freeman,False,en,Action|Crime,August Entertainment,6100000,1995-04-23,102,"A lethal assassin for a secret Chinese organisation, who sheds tears of regret each time he kills, is seen swiftly and mercilessly executing three Yakuza gangsters by a beautiful artist. She is captivated by the grace of his kill and later falls in love with him. An intense power struggle for the leadership of the Yakuza Clans ensues as they seek vengeance for the death of their leader.",0
1710,Copycat,False,en,Drama|Thriller,New Regency Pictures|Regency Enterprises,0,1995-10-27,124,An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.,0
9691,Assassins,False,en,Action|Adventure|Crime|Thriller,Canal+|Donner/Shuler-Donner Productions|Evansgideon/Lazar|Silver Pictures|Warner Bros.,50000000,1995-10-06,132,"Assassin Robert Rath (Sylvester Stallone) arrives at a funeral to kill a prominent mobster, only to witness rival hired gun Miguel Bain (Antonio Banderas) complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his target, Electra (Julianne Moore), and becomes a marked man himself.",30303072
12110,Dracula: Dead and Loving It,False,en,Comedy|Horror,Castle Rock Entertainment|Columbia Pictures|Enigma Pictures,0,1995-12-22,88,"When a lawyer shows up at the vampire's doorstep, he falls prey to his charms and joins him in his search for fresh blood. Enter Dr. van Helsing, who may be the only one able to vanquish the count.",0
8438,Murder in the First,False,en,Crime|Drama,Warner Bros.|Wolper Organization,0,1995-01-20,122,"Inspired by a true story. A petty criminal sent to Alcatraz in the 1930s is caught attempting to make an escape. As punishment he is put in solitary confinement. The maximum stay is supposed to be 19 days, but Henri spends years alone, cold and in complete darkness, only to emerge a madman and soon to be a murderer. The story follows a rookie lawyer attempting to prove that Alcatraz was to blame.",17381942
11008,Major Payne,False,en,Comedy|Family,Universal Pictures,0,1995-03-24,95,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch or ragtag losers with no hope.",0
10329,Congo,False,en,Action|Adventure|Drama|Mystery|Science Fiction|Thriller,"Kennedy/Marshall Company, The|Paramount Pictures",50000000,1995-06-09,109,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",152000000
9073,Free Willy 2 - The Adventure Home,False,en,Adventure|Drama|Family,Regency Enterprises|Warner Bros. Pictures,0,1995-07-19,95,Jesse becomes reunited with Willy three years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,0
28601,Problem Child 3,False,en,Comedy|Fantasy,Universal TV,0,1995-05-13,87,"Chapter 3 of the Problem Child trilogy features pre-teened Junior in love with a classmate that won't even notice him, but does notice three other boys who are rivals to Junior. This means war!",0
688,The Bridges of Madison County,False,en,Drama|Romance,Amblin Entertainment|Malpaso Productions|Warner Bros.,24000000,1995-05-28,135,"A melancholy romance about a farmers wife who meets a photographer who’s way of life that is completely foreign to her leading her to become attracted to him. She is confronted with the difficult decision to go on with the relationship thus leaving her family, or to stay and continue her ordinary life until her death. Meryl Streep was nominated for an Oscar for her excellent performance.",182016617
33689,It Takes Two,False,en,Comedy|Family|Romance,Rysher Entertainment|Warner Bros. Pictures,0,1995-11-17,101,"Identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa meet at summer camp and decide to switch places -- and play matchmaker between Alyssa's dad, Roger, and the kind social worker who cares for Amanda.",0
12665,Powder,False,en,Drama|Fantasy|Science Fiction|Thriller,Caravan Pictures|Hollywood Pictures,0,1995-10-27,111,"Harassed by classmates who won't accept his shocking appearance, a shy young man known as ""Powder"" struggles to fit in. But the cruel taunts stop when Powder displays a mysterious power that allows him to do incredible things. This phenomenon changes the lives of all those around him in ways they never could have imagined.",0
11929,Dolores Claiborne,False,en,Crime|Drama|Mystery|Thriller,Castle Rock Entertainment|Columbia Pictures Corporation,0,1995-03-24,132,"Selena is a big-shot reporter in the city who has long distanced herself from her roots in a small town in Maine. She finds herself compelled to return, however, after her mother is accused of murdering the wealthy woman for whom she worked as a maid. Selena has a very bad relationship with her mother, and their visit is incredibly tense, particularly since she strongly suspects that her mother is guilty. As the days go by, however, Selena's investigative skills lead her to some surprising revelations about her own past and her mother's motivations. While Dolores may be a hard woman, she did not become so overnight. As she learns more about what has contributed to the make-up of her mother's armor, her own dissipates",0
10348,Thunderbolt,False,cn,Action|Comedy|Drama|Thriller,Golden Harvest Company|Paragon Films Ltd,0,1995-09-08,108,"In order to release his kidnapped sister, sports car mechanic Jackie Chan has to beat a super-criminal street racer.",0
922,Dead Man,False,en,Drama|Fantasy|Western,12 Gauge Productions|JVC Entertainment|Newmarket Capital Group|Pandora Filmproduktion,9000000,1995-05-26,121,"On the run after murdering a man, accountant William Blake encounters a strange North American man named Nobody who prepares him for his journey into the spiritual world.",0
11859,Fair Game,False,en,Action|Romance|Thriller,Silver Pictures|Warner Bros.,50000000,1995-11-03,91,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",11534477
36834,Total Eclipse,False,en,Drama|Romance,FIT Productions|Portman Productions|Société Française de Production (SFP),0,1995-11-02,111,"Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.",339889
11446,Welcome to the Dollhouse,False,en,Comedy|Drama,,0,1995-05-24,88,An unattractive 7th grader struggles to cope with suburban life as the middle child with un-attentive parents and bullies at school.,0
18998,Darkman II: The Return of Durant,False,en,Action|Adventure|Science Fiction|Thriller,Renaissance Pictures,0,1995-07-11,93,"Darkman and Durant return and they hate each other as much as ever. This time, Durant has plans to take over the city's drug trade using high-tech weaponry. Darkman must step in and try to stop Durant once and for all.",0
27098,All Things Fair,False,sv,Drama|Romance|War,Per Holst Filmproduktion,0,1995-03-08,130,This film is set in 1943 when the whole of Europe was embroiled in WWII. It deals with attraction of a 15 year old boy Stig to his teacher Viola. The whole movie revolves around the sexual encounters between Stig and Viola and how he eventually grows out of it.,0
10533,The Scarlet Letter,False,en,Drama|History|Romance,Cinergi Pictures Entertainment|Hollywood Pictures,50000000,1995-10-13,135,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",10382407
152426,The Langoliers,False,de,Drama|Horror|Mystery|Science Fiction|Thriller,Laurel Entertainment|Spelling Films|Worldvision,0,1995-05-14,180,"On a red eye flight from LA to Boston, 10 people wake up to a shock. All the passengers and crew have vanished. When they try to contact the ground they make no connections. They land the plane only to discover that things haven't changed. But its like the world is dead. No one is there, the air is still, sound doesn't echo, the food is tasteless. A distant sound is getting louder, something is coming closer.",0
13531,Empire Records,False,en,Comedy|Drama,Monarchy Enterprises B.V.|New Regency Pictures|Warner Bros.,0,1995-09-22,90,The employees of an independent music store learn about each other as they try anything to stop the store being absorbed by a large chain.,0
21183,Fluke,False,en,Drama|Family|Fantasy,Metro-Goldwyn-Mayer (MGM)|Rocket Pictures,0,1995-06-02,96,"Workaholic Thomas Johnson dies in an auto accident and comes back to life as a dog. Remembering some of who he was, he returns to his wife and son to protect them from the man who caused his accident. But, as time goes by, he remembers more of his life, and realizes he wasn't such a good husband and father.",0
27526,The Crossing Guard,False,en,Drama|Thriller,Miramax Films,0,1995-11-15,111,"After his daughter died in a hit and run, Freddy Gale has waited six years for John Booth, the man responsible, to be released from prison. On the day of release, Gale visits Booth and announces that he will kill him in one week. Booth uses his time to try and make peace with himself and his entourage, and even finds romance. Gale, whose life is spiraling down because of his obsession towards Booth, will bring himself on the very edge of sanity. At he end of the week, both men will find themselves on a collision course with each other.",0
1802,La Cérémonie,False,fr,Drama|Thriller,MK2 Productions|Olga Film GmbH|Prokino Filmproduktion|Zweites Deutsches Fernsehen (ZDF),0,1995-08-30,111,"Sophie, a quiet and shy maid working for the upper-class family Lelievre, hides her illiteracy under the cloak of a perfect household and obedience. She finds a friend in the energetic and uncompromising postmaster Jeanne, who encourages her to stand up against her bourgeois employers. Things start to escalate as the Lelievres find out that Sophie can't read and has brought Jeanne into their house against their wish.",0
11862,Father of the Bride Part II,False,en,Comedy,Sandollar Productions|Touchstone Pictures,0,1995-12-08,106,"Just when George Banks has recovered from his daughter's wedding, he receives the news that she's pregnant ... and that George's wife, Nina, is expecting too. He was planning on selling their home, but that's a plan that -- like George -- will have to change with the arrival of both a grandchild and a kid of his own.",76578911
