38167,Eat Pray Love,False,en,Drama,Columbia Pictures|Plan B Entertainment|Red Om Films,60000000,2010-08-12,133,204594016
27581,The Other Guys,False,en,Action|Comedy|Crime,Columbia Pictures|Gary Sanchez Productions,100000000,2010-08-06,107,170432927
24021,The Twilight Saga: Eclipse,False,en,Adventure|Drama|Fantasy|Romance,Imprint Entertainment|Maverick Films|Summit Entertainment|Sunswept Entertainment|Temple Hill Entertainment,68000000,2010-06-23,124,698491347
37710,The Tourist,False,en,Action|Romance|Thriller,Birnbaum/Barber|Cineroma SRL|French Tax Credit|GK Films|Italian Tax Credit|Peninsula Films|Spyglass Entertainment|StudioCanal,100000000,2010-12-08,103,278346189
27022,The Sorcerer's Apprentice,False,en,Action|Adventure|Comedy|Drama|Fantasy,Broken Road Productions|Jerry Bruckheimer Films|Junction Entertainment|Saturn Films|Walt Disney Pictures,150000000,2010-07-13,109,215283991
38575,The Karate Kid,False,en,Action|Adventure|Drama|Family,China Film Group|Columbia Pictures|Jerry Weintraub Productions|Overbrook Entertainment,40000000,2010-06-10,140,357852395
41439,Saw: The Final Chapter,False,fr,Crime|Horror,Lionsgate|Serendipity Productions|Twisted Pictures,20000000,2010-10-21,90,136150434
65496,Student Services,False,fr,Drama,Les Films du Kiosque,0,2010-01-18,101,0
10196,The Last Airbender,False,en,Action|Adventure|Family|Fantasy,"Blinding Edge Pictures|Industrial Light & Magic (ILM)|Kennedy/Marshall Company, The|Nickelodeon Movies|Paramount Pictures",150000000,2010-06-30,103,318502923
23168,The Town,False,en,Crime|Drama|Thriller,GK Films|Legendary Pictures|Thunder Road Pictures|Warner Bros.,37000000,2010-09-15,125,154026136
44048,Unstoppable,False,en,Action|Thriller,Firm Films|Millbrook Farm Productions|Prospect Park|Scott Free Productions|Twentieth Century Fox Film Corporation,100000000,2010-11-04,98,167805466
37056,Letters to Juliet,False,en,Comedy|Drama|Romance,Applehead Pictures|Summit Entertainment,30000000,2010-05-14,105,0
44115,127 Hours,False,en,Adventure|Drama|Thriller,Big Screen Productions|Cloud Eight Films|Darlow Smithson Productions|Decibel Films|Dune Entertainment|Everest Entertainment|Fox Searchlight Pictures|Pathé|Warner Bros.,18000000,2010-11-05,94,35692920
42188,Never Let Me Go,False,en,Drama|Romance|Science Fiction,DNA Films|Film4|Fox Searchlight Pictures,15000000,2010-09-15,104,9455232
43347,Love & Other Drugs,False,en,Comedy|Drama|Romance,Bedford Falls Productions|Dune Entertainment|Fox 2000 Pictures|New Regency Pictures|Regency Enterprises|Stuber Productions,30000000,2010-11-22,112,102820008
13477,When in Rome,False,en,Comedy|Fantasy|Romance,Film Production Consultants|Krasnoff Foster Productions|Touchstone Pictures,0,2010-01-29,91,36699403
51170,Open Season 3,False,en,Animation|Comedy|Family,Sony Pictures Animation,0,2010-01-25,75,0
41283,Faster,False,en,Action|Crime|Drama|Thriller,CBS Films|Castle Rock Entertainment|State Street Pictures|TriStar Pictures,24000000,2010-11-23,98,23081726
22971,Dear John,False,en,Drama|Romance|War,Screen Gems,25000000,2010-02-04,115,114977104
12819,Alpha and Omega,False,en,Animation|Family,Crest Animation Productions|Lions Gate Family Entertainment|Relativity Media,20000000,2010-09-17,88,39300000
38745,Gulliver's Travels,False,en,Comedy,Davis Entertainment|Dune Entertainment|Dune Entertainment III|Twentieth Century Fox Film Corporation,112000000,2010-12-25,85,237382724
38778,Dinner for Schmucks,False,en,Comedy,DreamWorks SKG|Everyman Pictures|Paramount Pictures|Parkes/MacDonald Productions|Reliance BIG Entertainment|Spyglass Entertainment,69000000,2010-07-30,114,86387857
48946,Chatroom,False,en,Drama|Thriller,Ruby Films,0,2010-08-11,97,0
47931,Elite Squad: The Enemy Within,False,pt,Action|Crime|Drama,Feijão Filmes|Globo filmes|Riofilme|Zazen Produções,0,2010-10-08,115,63027681
31867,Repo Men,False,en,Action|Crime|Science Fiction|Thriller,Dentsu|Relativity Media|Stuber Productions|Universal Pictures,32000000,2010-03-18,111,18409891
74997,The Human Centipede 2 (Full Sequence),False,en,Crime|Drama|Horror,Six Entertainment,0,2010-08-21,91,0
35056,Date Night,False,en,Comedy,21 Laps Entertainment|Dune Entertainment|Twentieth Century Fox Film Corporation,55000000,2010-04-08,97,152263880
