47329,Stella,False,ja,Drama,Samuel Goldwyn Company|Touchstone Pictures,0,1990-02-02,109,20240128
14864,The Hot Spot,False,en,Crime|Drama|Romance|Thriller,Orion Pictures,0,1990-10-12,130,1293976
9742,Werner - Beinhart!,False,de,Animation|Comedy,Neue Constantin Film,0,1990-11-29,93,0
19384,Dark Angel,False,en,Action|Crime|Horror|Science Fiction|Thriller,Epic Productions|Trans World Entertainment (TWE)|Vision International|Vision PDG,7000000,1990-01-26,91,9229401
16384,My Blue Heaven,False,en,Action|Comedy,Warner Bros.,0,1990-08-17,97,0
8217,Alice,False,en,Comedy|Drama|Romance,Orion Pictures,0,1990-12-25,102,0
9588,Quigley Down Under,False,en,Action|Adventure|Drama|Romance|Western,Metro-Goldwyn-Mayer (MGM)|Pathe,0,1990-10-17,119,0
26612,Treasure Island,False,en,Adventure|Family,Agamemnon Films,0,1990-01-22,131,0
28213,A Tale of Springtime,False,en,Comedy|Drama|Romance,Compagnie Eric Rohmer (CER)|Investimage|Les Films du Losange,0,1990-04-04,103,0
67346,Magic Cop,False,en,Action|Horror,,0,1990-01-01,87,0
7975,I Hired a Contract Killer,False,en,Comedy|Drama,,0,1990-09-13,79,0
10485,Ghost Dad,False,en,Comedy|Family|Fantasy,SAH Productions|Universal Pictures,0,1990-06-29,84,24707633
39323,Dragon Ball Z: Bardock - The Father of Goku,False,en,Action|Animation,Toei Animation,0,1990-10-17,48,0
25018,Leatherface: Texas Chainsaw Massacre III,False,en,Horror|Thriller,Nicolas Entertainment,0,1990-01-12,81,5765562
94470,Tom and Lola,False,en,Drama,Caroline Productions|Cerito Films|Cinémanuel|EFVE|Orly Films|Zoom 24,0,1990-01-17,97,0
51036,MadHouse,False,en,Comedy,Orion Pictures,0,1990-02-16,90,0
218650,Invasion of the Space Preachers,False,en,Comedy|Science Fiction,,100000,1990-01-01,100,0
65712,Savoy,False,en,Action,Mosfilm,0,1990-06-06,78,0
52560,Book of Love,False,en,Comedy|Romance,,0,1990-08-03,82,0
21344,The Krays,False,en,Crime|Drama|History,Fugitive Features|Parkfield Entertainment,0,1990-04-27,119,0
22240,My New Partner II,False,fr,Comedy,,0,1990-02-07,107,0
